docente_id,docente_nome,docente_campus,artigo_titulo,artigo_ano,artigo_autores,artigo_total_autores,nome_citacao_primeiro_autor,artigo_grande_area,artigo_area,artigo_sub_area,artigo_relevante,artigo_doi
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Efeito da suplementação de magnésio combinada com exercício resistido em pessoas com COVID Longa,2025,"ROCHA, GABRIEL CARVALHO | OLINTO, MARKUS FILARDI MOURA | LINS, VICTOR CÉSAR DIAS | DOURADO, MARCO AURÉLIO ARAÚJO | Maurílio Tiradentes Dutra",5,"ROCHA, GABRIEL CARVALHO",,,,NAO,10.70164/jmbr.v2i4.826
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Fatores associados ao diabetes mellitus em pessoas idosas do Distrito Federal: evidências a partir dos dados do Vigitel 2023,2025,"Samuel Barbosa Mezavila Abdelmur | Jhonata Martins dos Santos | DANTAS, RENATA APARECIDA ELIAS | SILVA, ALESSANDRO DE OLIVEIRA | Maurílio Tiradentes Dutra | Leite, Mateus Medeiros",6,"ABDELMUR, S. B. M.",,,,NAO,10.12662/2317-3076jhbs.v13i1.5678.pe5738.2025
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Muscle mass and strength are associated with lower scores of Long COVID symptoms,2025,Markus Filardi Moura Olinto | Victor César Dias Lins | Maurílio Tiradentes Dutra,3,"OLINTO, M. F. M.",,,,NAO,10.33448/rsd-v14i3.48578
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Covid-19 symptom severity is associated with visceral fat and total testosterone in men,2025,"Dario Gregori | ALMEIDA, SABRINA DA CUNHA CAVALCANTI DE | Mateus Medeiros Leite | OLINTO, MARKUS FILARDI MOURA | LINS, VICTOR  CÉSAR DIAS | Maurílio Tiradentes Dutra",6,"ALMEIDA, SABRINA DA CUNHA CAVALCANTI DE",,,,NAO,10.31893/multiscience.2025498
6094,Maurílio Tiradentes Dutra,Campus Estrutural,"Physical fitness and health indicators of basic, technical, and technological educational staff",2025,"SANTOS MAIA, ANA GABRIELA | OLINTO, MARKUS FILARDI MOURA | LINS, VICTOR CÉSAR DIAS | Maurílio Tiradentes Dutra",4,"SANTOS MAIA, ANA GABRIELA",,,,NAO,10.12662/2317-3076jhbs.v13i1.5633.p1-8.2025
6094,Maurílio Tiradentes Dutra,Campus Estrutural,"Antropometria, desempenho físico e modelos preditivos para a força de preensão manual relativa de adolescentes escolares",2024,"Mateus Medeiros Leite | Maurílio Tiradentes Dutra | Samuel Barbosa Mezavila Abdelmur | OLINTO, MARKUS FILARDI MOURA | OLIVEIRA SILVA, ALESSANDRO DE | Tácio Rodrigues da SIlva Santos | DANTAS, RENATA APARECIDA ELIAS | Sérgio Adriano Gomes",8,"LEITE, M. M.",,,,NAO,10.12662/2317-3206
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Practical but Inaccurate? A-Mode Ultrasound and Bioelectrical Impedance Underestimate Body Fat Percentage Compared to Dual-Energy X-ray Absorptiometry in Male College Students,2024,"OLINTO, MARKUS | LINS, VICTOR CÉSAR | ROCHA, GABRIEL | DOURADO, MARCO AURÉLIO | Maurílio Tiradentes Dutra",5,"OLINTO, MARKUS",,,,NAO,10.3390/jfmk9030113
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Factors associated with impaired functional performance in elderly women in primary health care,2024,"Leite, Mateus Medeiros | FERREIRA, ERIKA ALVES | STIVAL, MARINA MORATO | Maurílio Tiradentes Dutra | SILVA, ALESSANDRO DE OLIVEIRA | DE LIMA, LUCIANO RAMOS | DA SILVA, IZABEL CRISTINA RODRIGUES | FUNGHETTO, SILVANA SCHWERZ",8,"Leite, Mateus Medeiros",,,,NAO,10.53660/clm-2745-24b15
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Impact of rest interval duration on muscle performance in Hodgkin's Lymphoma survivors,2023,"Ritielli Valeriano | BOTTARO, MARTIM | Lorena Cruz | Maurílio Tiradentes Dutra | Filipe Dinato de Lima | Carlos Alexandre Vieira | Claudio Luiz Battaglini | Ricardo Jaco de Oliveira",8,"VALERIANO, R.",,,,NAO,10.7752/jpes.2023.10324
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Predictive Models of Muscle Strength in Older People with Type 2 Diabetes Mellitus,2023,"Mateus Medeiros Leite | Ivo Vieira de Sousa Neto | Maurílio Tiradentes Dutra | FUNGHETTO, SILVANA SCHWERZ | OLIVEIRA SILVA, ALESSANDRO DE | Izabel Cristina Rodrigues da SIlva | DE LIMA, LUCIANO RAMOS | STIVAL, MARINA MORATO",8,"LEITE, M. M.",,,,NAO,10.2147/cia.s414620
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Could sarcopenia-related mortality in end-stage renal disease be underpinned by the number of hospitalizations and cardiovascular diseases?,2022,"DE LUCA CORRÊA, HUGO | TZANNO-MARTINS, CARMEN | TAVARES, FERNANDA SILVEIRA | ANDRADE, ROSÂNGELA VIEIRA | DOS SANTOS ROSA, THIAGO | Gadelha, André Bonadias | VAINSHELBOIM, BARUCH | Maurílio Tiradentes Dutra | FERREIRA-JÚNIOR, JOÃO B. | DEUS, LYSLEINE ALVES | NEVES, RODRIGO VANERSON PASSOS | REIS, ANDREA LUCENA | DE ARAÚJO, THAÍS BRANQUINHO",13,"DE LUCA CORRÊA, HUGO",,,,NAO,10.1007/s11255-022-03291-5
6094,Maurílio Tiradentes Dutra,Campus Estrutural,FAST-TWITCH MUSCLE FIBERS HYPERTROPHY IS HAMPERED BY ANTIOXIDANT SUPPLEMENTATION DURING ATROPHY REHABILITATION IN RATS,2022,"Maurílio Tiradentes Dutra | GIRGIS, BESHOY | BOVOLINI, ANTONIO | R. DUARTE, JOSÉ ALBERTO",4,"DUTRA, MAURILIO T.",,,,NAO,10.1142/S0218957722500117
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Effect of pequi fruit (Caryocar brasiliense) on body composition and blood pressure of physically active adults: a quasi-experimental study,2021,Pedro Ferreira Alves de Oliveira | Mariana Soares Pereira | Lucas Amaral Pereira | Mateus Medeiros Leite | Maurílio Tiradentes Dutra,5,"OLIVEIRA, P. F. A.",,,,NAO,10.52755/sas.v2i2.156
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Post-exercise hypotension following different resistance exercise protocols,2021,"CORRÊA, HUGO LUCA | DE ARAÚJO, THAÍS BRANQUINHO | DE BARROS, CAROLINA FONSECA | MORAES, MILTON ROCHA | FERREIRA, CARLOS ERNESTO SANTOS | PRESTES, JONATO | ROSA, THIAGO SANTOS | Gadelha, André Bonadias | Maurílio Tiradentes Dutra | NEVES, RODRIGO VANERSON PASSOS | DE DEUS, LYSLEINE ALVES | MOURA, STING RAY GOUVÊA | SILVA, VICTOR LOPES | REIS, ANDREA LUCENA | HONORATO, FERNANDO SOUZA",15,"CORRÊA, HUGO LUCA",,,,NAO,10.1007/s11332-021-00814-y
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Comparative evaluation of inflammatory parameters and substitute insulin resistance indices in elderly women with and without type 2 diabetes mellitus,2021,"Leite, Mateus Medeiros | Maurílio Tiradentes Dutra | DA COSTA, MANOELA VIEIRA GOMES | FUNGHETTO, SILVANA SCHWERZ | SILVA, ALESSANDRO DE OLIVEIRA | DE LIMA, LUCIANO RAMOS | DA SILVA, IZABEL CRISTINA RODRIGUES | Mota, Márcio Rabelo | STIVAL, MARINA MORATO",9,"Leite, Mateus Medeiros",,,,NAO,10.1016/j.exger.2021.111389
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Association between dynapenic abdominal obesity and inflammatory profile in diabetic older community-dwelling patients with end-stage renal disease,2021,"DE LUCA CORRÊA, HUGO | Gadelha, André Bonadias | DOS SANTOS ROSA, THIAGO | Maurílio Tiradentes Dutra | SALES, MARCELO MAGALHÃES | NOLL, MATIAS | DEUS, LYSLEINE ALVES | REIS, ANDREA LUCENA | DE ARAÚJO, THAÍS BRANQUINHO | NEVES, RODRIGO VANERSON PASSOS",10,"DE LUCA CORRÊA, HUGO",,,,NAO,10.1016/j.exger.2021.111243
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Efeitos da Restrição do Fluxo Sanguíneo em Grandes e Pequenos Grupamentos Musculares,2021,"Sacha Clael | Matheus Barros | Mateus Medeiros Leite | Maurílio Tiradentes Dutra | Gleyverton Landim de Farias | DANTAS, RENATA APARECIDA ELIAS | MOTA, MARCIO RABELO",7,"CLAEL, S.",,,,NAO,10.1590/1517
6094,Maurílio Tiradentes Dutra,Campus Estrutural,COVID-19 risk comorbidities: Time to reappraise our physical inactivity habits (again!),2020,Maurílio Tiradentes Dutra,1,"DUTRA, M. T.",,,,NAO,10.5495/wjcid.v10.i4.47
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Indicators of physical stress during hindlimb suspension in Wistar rats,2020,Maurílio Tiradentes Dutra | Beshoy Girgis | Antonio Bovolini | Catarina Costa | Grace Fernanda Nunes | José Alberto Ramos Duarte,6,"DUTRA, M. T.",,,,NAO,10.34117/bjdv6n9-578
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Inflammatory parameters in elderly women with and without sarcopenic obesity,2020,"SCHWERZ FUNGHETTO, SILVANA | SILVA, ALESSANDRO DE OLIVEIRA | Maurílio Tiradentes Dutra | MORATO STIVAL, MARINA | Yuri Gustavo de Sousa Barbalho | Mateus Medeiros Leite | Mota, Márcio Rabelo | RAMOS DE LIMA, LUCIANO | Izabel Cristina Rodrigues da SIlva",9,"SCHWERZ FUNGHETTO, SILVANA",,,,NAO,10.33837/msj.v3i3.1306
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Efeito da suplementação de vitaminas antioxidantes no treinamento de força: uma revisão integrativa,2020,Maurílio Tiradentes Dutra | Martim Bottaro,2,"DUTRA, M. T.",,,,NAO,10.19123/eixo.v9i3.738
6094,Maurílio Tiradentes Dutra,Campus Estrutural,"Metabolic, Hemodynamic, and Strength Changes Associated with Pequi Oil Supplementation in Healthy Men",2020,"Sacha Clael | Maurílio Tiradentes Dutra | Mateus Medeiros Leite | Pedro Ferreira Alves de Oliveira | Bruno P. Carvalho | Mislene Aquino | Renata Elias Dantas | Mota, Márcio Rabelo",8,"CLAEL, S.",,,,NAO,
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Effect of pequi oil supplementation on blood pressure after a strength training session,2020,"Mateus Medeiros Leite | Maurílio Tiradentes Dutra | Arthur Santos | Lucas Nemer | Dilton Carvalho | Matheus Barros | Renata Elias Dantas | Mota, Márcio Rabelo",8,"LEITE, M. M.",,,,NAO,10.19123/eixo.v9i1.736
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Análise dos níveis de triglicerídeos no treinamento resistido com suplementação de cafeína em jovens adultos,2020,"MOTA, MARCIO RABELO | Ruggeri Alves Ribeiro | Melina Fernandes Castro | Maurílio Tiradentes Dutra | Larissa Rodrigues de Almeida Rego Oliveira",5,"MOTA, MARCIO RABELO",,,,NAO,
6094,Maurílio Tiradentes Dutra,Campus Estrutural,The Effects of Strength Training Combined with Vitamin C and E Supplementation on Skeletal Muscle Mass and Strength: A Systematic Review and Meta-Analysis,2020,"Maurílio Tiradentes Dutra | MARTINS, WAGNER RODRIGUES | RIBEIRO, ALEXANDRE L. A. | BOTTARO, MARTIM",4,"DUTRA, MAURILIO T.",,,,NAO,10.1155/2020/3505209
6094,Maurílio Tiradentes Dutra,Campus Estrutural,"Supplementation with an Antioxidant Rich Oil Does Not Influence Blood Lactate, Rate of Perceived Exertion and Muscle Soreness after Resistance Exercise",2019,"Maurílio Tiradentes Dutra | Mateus Medeiros Leite | Arthur Santos | Lucas Nemer | Matheus Barros | DANTAS, RENATA APARECIDA ELIAS | Mota, Márcio Rabelo",7,"DUTRA, M. T.",,,,NAO,10.20431/2454-6380.0504001
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Association Between Adiposity Indices and Blood Pressure is Stronger in Sarcopenic Obese Women,2018,"Maurílio Tiradentes Dutra | MARTINS, KARLA GONALVES | VIEIRA DOS REIS, DIEGO BATISTA | OLIVEIRA SILVA, ALESSANDRO DE | Mota, Márcio Rabelo",5,"DUTRA, MAURILIO TIRADENTES",,,,NAO,10.2174/1573402114666181031145341
6094,Maurílio Tiradentes Dutra,Campus Estrutural,"PREVALÊNCIA DE OBESIDADE E HIPERTENSÃO ARTERIAL EM UMA COMUNIDADE URBANA DO DISTRITO FEDERAL, BRASIL",2019,Maurílio Tiradentes Dutra | Karla Gonçalves Martins | Diego Batista Vieira dos Reis | Débora Kerolayne dos Santos | Edi Xavier Faria | Paulo César Ramos Araújo,6,"DUTRA, M. T.",,,,NAO,10.13037/ras.vol17n59.5054
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Antioxidant Supplementation Impairs Changes in Body Composition Induced  by Strength Training in Young Women,2019,"Maurílio Tiradentes Dutra | ALEX, SÁVIO | Alyson Silva | BROWN, LEE E. | BOTTARO, MARTIM",5,"DUTRA, MAURÍLIO T.",,,,NAO,
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Effect of strength training combined with antioxidant supplementation on muscular performance,2018,"Maurílio Tiradentes Dutra | ALEX, SÁVIO | MOTA, MARCIO RABELO | SALES, NATHALIA B. | BROWN, LEE E. | BOTTARO, MARTIM",6,"DUTRA, MAURILIO T.",,,,SIM,10.1139/apnm-2017-0866
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Comparative Evaluation of Adiposity Indices as Predictors of Hypertension among Brazilian Adults,2018,"Maurílio Tiradentes Dutra | REIS, DIEGO B. V. | MARTINS, KARLA G. | GADELHA, ANDRÉ B.",4,"DUTRA, MAURÍLIO T.",,,,NAO,10.1155/2018/8396570
6094,Maurílio Tiradentes Dutra,Campus Estrutural,"Resistance training-induced gains in muscle strength, body composition, and functional capacity are attenuated in elderly women with sarcopenic obesity",2018,"DE OLIVEIRA SILVA, ALESSANDRO | SCHOENFELD, BRAD | PRESTES, JONATO | Maurílio Tiradentes Dutra | DE MORAES, WILSON MAX | FUNGHETTO, SILVANA | LOPES DE FARIAS, DARLAN | FERNANDES DOS SANTOS, PAULO HENRIQUE | VIEIRA, DENIS CESAR LEITE | NASCIMENTO, DAHAN DA CUNHA | ORSANO, VÂNIA",11,"DE OLIVEIRA SILVA, ALESSANDRO",,,,SIM,10.2147/CIA.S156174
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Potencialização pós-ativação: uma revisão integrativa,2017,"Matheus Kuntz | Marianna Ribeiro | Mateus Medeiros Leite | SILVA, ALESSANDRO DE OLIVEIRA | Maurílio Tiradentes Dutra | Diogo Vilela Ferreira",6,"KUNTZ, M.",,,,NAO,10.33233/rbfe
6094,Maurílio Tiradentes Dutra,Campus Estrutural,ACUTE CARDIOVASCULAR RESPONSE TO PRE-PRANDIAL AND POSTPRANDIAL EXERCISE IN ACTIVE MEN,2017,"Mota, Márcio Rabelo | CHAVES, SANDRO NOBRE | Maurílio Tiradentes Dutra | Oliveira, Ricardo Jacó de | DANTAS, RENATA APARECIDA ELIAS | LIMA, FILIPE DINATO DE",6,"Mota, Márcio Rabelo",,,,NAO,10.1590/1517-869220172305174136
6094,Maurílio Tiradentes Dutra,Campus Estrutural,"Body Adiposity Index, but not Visceral Adiposity Index, Correlates with Inflammatory Markers in Sarcopenic Obese Elderly Women",2017,"Maurílio Tiradentes Dutra | André Bonadias Gadelha | NÓBREGA, OTÁVIO TOLEDO | Ricardo Moreno Lima",4,"DUTRA, MAURÍLIO T.",,,,SIM,10.1080/0361073X.2017.1298959
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Combined Exercise in HIV Treatment: Prospects for Non Pharmacological Therapy,2016,Darlan Lopes de Farias | Maurílio Tiradentes Dutra | Arthur Lima | Fabricio Azevedo Voltarelli,4,"FARIAS, D. L.",,,,NAO,10.4172/2155-6113.1000579
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Comparison of adiposity indices and cut-off values in the prediction of metabolic syndrome in postmenopausal women,2016,"GADELHA, ANDRÉ B. | MYERS, JONATHAN | MOREIRA, SÉRGIO | Maurílio Tiradentes Dutra | SAFONS, MARISETE P. | LIMA, RICARDO M.",6,"GADELHA, ANDRÉ B.",,,,NAO,10.1016/j.dsx.2016.01.005
6094,Maurílio Tiradentes Dutra,Campus Estrutural,"Balance Exercises Circuit improves muscle strength, balance, and functional performance in older women",2016,"AVELAR, BRUNA PEREIRA | COSTA, JULIANA NUNES DE ALMEIDA | SAFONS, MARISETE PERALTA | Maurílio Tiradentes Dutra | BOTTARO, MARTIM | GOBBI, SEBASTIÃO | TIEDEMANN, ANNE | DE DAVID, ANA CRISTINA | LIMA, RICARDO MORENO",9,"AVELAR, BRUNA PEREIRA",,,,NAO,10.1007/s11357-016-9872-7
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Relationship between sarcopenic obesity-related phenotypes and inflammatory markers in postmenopausal women,2015,"Maurílio Tiradentes Dutra | AVELAR, BRUNA PEREIRA | SOUZA, VINÍCIUS CAROLINO | BOTTARO, MARTIM | OLIVEIRA, RICARDO JACÓ | NÓBREGA, OTÁVIO TOLEDO | MORENO LIMA, RICARDO",7,"Dutra, Maurílio Tiradentes",,,,SIM,10.1111/cpf.12287
6094,Maurílio Tiradentes Dutra,Campus Estrutural,"Associação entre indicadores de adiposidade corporal e pressão arterial em estudantes de uma escola pública do Distrito Federal, Brasil",2014,"Brenda Nery Lopes | Hetty Nunes Cavalcanti da Cunha Lobo | Sérgio Adriano Gomes | Renata Elias Dantas | Mota, Márcio Rabelo | Maurílio Tiradentes Dutra",6,"LOPES, B. N.",,,,NAO,
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Comparison of percentage body fat and body mass index for the prediction of inflammatory and&nbsp;atherogenic lipid risk profiles in elderly women,2015,"JACO, RICARDO | SCHWERZ FUNGHETTO, SILVANA | Maurílio Tiradentes Dutra | SOUZA, VINICIUS | KARNIKOWSKI, MARGO GOMES DE OLIVEIRA | DA CUNHA NASCIMENTO, DAHAN | ANTUNES, MARJA LETÍCIA CHAVES | SILVA, ALESSANDRO DE OLIVEIRA | FRADE DE SOUSA, NUNO MANUEL | MORATO STIVAL, MARINA | ALSAMIR TIBANA, RAMIRES | COSTA PEREIRA, LEONARDO | RAMOS DE LIMA, LUCIANO | PRESTES, JONATO",14,"SCHWERZ FUNGHETTO, SILVANA",,,,NAO,10.2147/cia.s69711
6094,Maurílio Tiradentes Dutra,Campus Estrutural,"Associação entre força, sarcopenia e obesidade sarcopénica com o desempenho funcional de idosas",2014,"André Bonadias Gadelha | Maurílio Tiradentes Dutra | Oliveira, Ricardo Jacó de | Marisete Peralta Safons | Ricardo Moreno Lima",5,"GADELHA, A. B.",,,,NAO,10.6063/motricidade.10(3).2775
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Acute and chronic effects of resistance exercise on blood pressure in elderly women and the possible influence of ACE I/D polymorphism,2013,"Mota, Márcio Rabelo | Oliveira, Ricardo Jacó de | Denize Faria Terra | Emerson Pardono | Maurílio Tiradentes Dutra | Jeeser Alves de Almeida | Silva, Francisco Martins",7,"Mota, Márcio Rabelo",,,,NAO,10.2147/IJGM.S40628
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Hipotensão pós-exercício resistido: uma revisão da literatura,2013,"Maurílio Tiradentes Dutra | Ricardo Moreno Lima | Mota, Márcio Rabelo | Pedro Ferreira Alves de Oliveira | João Henrique Carneiro Leão Veloso",5,"DUTRA, M. T.",,,,NAO,10.4025/reveducfis.v24i1.16927
6094,Maurílio Tiradentes Dutra,Campus Estrutural,Acute and Chronic Effects of Resistive Exercise on Blood Pressure in Hypertensive Elderly Women,2013,"Mota, Márcio Rabelo | Oliveira, Ricardo Jacó de | Maurílio Tiradentes Dutra | Emerson Pardono | Denize Faria Terra | Ricardo Moreno Lima | Herbert Simões | Silva, Francisco Martins",8,"Mota, Márcio Rabelo",,,,SIM,10.1519/JSC.0b013e31828f2766
6094,Maurílio Tiradentes Dutra,Campus Estrutural,"Influência de fatores antropométricos e atividade física na pressão arterial de adolescentes de Taguatinga, Distrito Federal, Brasil",2013,"Sebastião Lobo da Silva | Bibiano Madrid | Clarice Maria Martins | José Luiz Queiroz | Maurílio Tiradentes Dutra | Silva, Francisco Martins",6,"SILVA, S. L.",,,,NAO,10.6063/motricidade.9(1).2459
6094,Maurílio Tiradentes Dutra,Campus Estrutural,A importância do esporte como política pública no Brasil,2011,Pedro Ferreira Alves de Oliveira | Maurílio Tiradentes Dutra | Marcelo Pereira Magalhães de Sales | Ricardo Yukio Asano | Rafael da Costa Sotero | Verusca Najara de Carvalho Cunha,6,"OLIVEIRA, P. F. A.",,,,NAO,
6094,Maurílio Tiradentes Dutra,Campus Estrutural,A importância e os perigos do lactato no treinamento de natação,2011,Paulo Roberto Silva Barroso | Maurílio Tiradentes Dutra | Sebastião Lobo da Silva,3,"BARROSO, P. R. S.",,,,NAO,
6094,Maurílio Tiradentes Dutra,Campus Estrutural,O efeito da natação e da hidroginástica sobre a pressão arterial pós-exercício de mulheres normotensas,2009,"Maurílio Tiradentes Dutra | Cavaleiro Filho, Marco Antônio Mendes | Adriana Taboza | Silva, Francisco Martins | Oliveira, Ricardo Jacó de | Marcelo Bóia | Mota, Márcio Rabelo",7,"Dutra, Maurílio Tiradentes",,,,NAO,10.12820/rbafs
6095,Adilson Jayme De Oliveira,Campus Planaltina,"Amaranth, quinoa, and millet growth and development under different water regimes in the Brazilian Cerrado",2017,"Adilson Jayme de Oliveira | RIBEIRO JÚNIOR, WALTER QUADROS | RAMOS, MARIA LUCRÉCIA GEROSA | ZIVIANI, ADLEY CAMARGO | JAKELAITIS, ADRIANO",5,"JAYME-OLIVEIRA, ADILSON",CIENCIAS_AGRARIAS,,Fitotecnia,NAO,10.1590/s0100-204x2017000800001
6097,Erika De Oliveira Lima,Campus São Sebastião,Experincias en el Proceso Ensenaza Aprendizaje en la Formación del Profesional en Turismo: Una Experiencia en CNEC Brasil,2003,Erika de Oliveira Lima | Nury Hernandez de Alba | Patrícia Abreu Fonseca,3,"LIMA, Erika de Oliveira",,,,SIM,
6097,Erika De Oliveira Lima,Campus São Sebastião,Contribuições do Turismo para Inserção da População no Desenvolvimento Turístico Local: Um Estudo de Caso no Município de Carrancas - MG,2004,Erika de Oliveira Lima | Patrícia Abreu Foseca,2,"LIMA, Erika de Oliveira",,,,NAO,
6097,Erika De Oliveira Lima,Campus São Sebastião,Ações Estratégicas no Ensino do Curso de Bacharelado em Turismo - FCSL,2003,Erika de Oliveira Lima | Nury Hernandez de Alba | Patrícia Abreu Fonseca,3,"LIMA, Erika de Oliveira",,,,NAO,
6097,Erika De Oliveira Lima,Campus São Sebastião,Turismo como fator de inserção da população no desenvolvimento turístico local sustentável,2005,Erika de Oliveira Lima | Luciel Henrique de Oliveira,2,"LIMA, Erika de Oliveira",,,,NAO,
6097,Erika De Oliveira Lima,Campus São Sebastião,Turismo e formação técnica: Relação entre teoria e prática nos cursos técnicos em eventos do Campus Brasília do IFB,2017,Juliana Viégas Pinto Vaz dos Santos | Daniela Veiga de Oliveira | Erika de Oliveira Lima,3,"SANTOS, J. V. P. V.",,,,NAO,
