docente_id,docente_nome,docente_campus,nome_projeto,natureza,situacao,ano_inicio,ano_fim,descricao,papel,total_integrantes,integrantes
6367,Vania Costa Pimentel,Campus Planaltina,Grupo de Catira Mão Divina ? Fortalecendo e valorizando a cultura de Planaltina,EXTENSAO,CONCLUIDO,2018,2018,"4.1. Resumo&#10;&#10;          Esta atividade tem por objetivo apresentar aos participantes do Conecta IF a dança da Catira desenvolvida por discentes do grupo de catira Mão Divina, do Instituto Federal de Brasília - Campus Planaltina. A dança da catira é tradicional em Planaltina, foi construída pelas expressões populares desenvolvidas nos caminhos trilhados pelos bandeirantes, principalmente na região de Minas Gerais, São Paulo e Goiás. Esta dança é executada por homens e mulheres que sapateiam e palmeiam um ritmo intercalado com moda de viola, executado por dois violeiros. Expressões culturais tais como: crença, artes, linguagens, ideias, tradições, artesanato, danças e outros são importantes para a formação da identidade de um povo e são resultado de um conjunto de interações entre pessoas e suas diferentes atividades cotidianas (GOIS, 2009). &#10;         A Catira traz consigo a revitalização da identidade dos povos cerradeiros, região onde o IFB está inserido. Em um mundo onde as identidades se dissolvem e os referenciais são fluidos, promover ações que preservam a cultura nos espaços educativos são importantes na manutenção das identidades que os estudantes trazem consigo. Assim, buscando valorizar a tradição, mantendo e resgatando a cultura popular de Planaltina, é que foi criado em 2010 o grupo de catira Mão Divina. O grupo de Catira Mão Divina já realizou diversas apresentações públicas em eventos no DF e em eventos nacionais : abertura da Pré Conferência de Cultura de Planaltina em Abril de 2011, X Encontro de Folias de Reis do Distrito Federal em 2011, inauguração do projeto ?Arca das Letras? durante a feira agropecuária Agrobrasília, apresentação na SBPC, apresentação no Fórum de Educação Profissional e tecnológica em Florianópolis, apresentação no seminário de Agroecologia do DF, apresentação em escolas de Planaltina e Sobradinho, Conecta IF 2016, Conecta IF 2017, Congresso Brasileiro de Agroecologia em 2017 em Brasília entre diversas outras apresentações realizadas nos eventos do IFB. Além disso o grupo já organizou duas edições do Encontro de catireiros do IFB evento que tem como objetivo fortalecer e valorizar a cultura do catira com a participação de grupos da região.",Coordenador,2,Vania Costa Pimentel | Paula Balduíno de Melo
6367,Vania Costa Pimentel,Campus Planaltina,"Se quiser ver tu verá!, O corpo, Lâmina, Viva os elementos!",EXTENSAO,CONCLUIDO,2017,2017,"Esta atividade tem por objetivo apresentar aos participantes do Conecta IF a criação da estudante Ana Louise do Curso Superior de Tecnologia em Agroecologia: A intervenção é um compilado de escritos declamados ou cantados que foram criações originais que tiveram como inspiração impressões pessoais de uma maneira de ver o mundo e agir no mundo.&#10; É um misto que aborda vários temas que manifestam aspectos que constroem e movem o ser humano em sua compreensão como indivíduo e parte de um todo, dentro de um universo lúdico.&#10; Arte que manifesta em seu interior aspectos variados da literatura, ciência teatro, música, canto, que se derivam de culturas como a expressão livre da capoeira e de artistas de rua, que fazem intervenções em praça pública para promover uma reflexão imediata e duradoura no público em seu envolvimento. Seu conteúdo tem aprendizados relacionados com a militância a favor do nosso planeta e de nós mesmos como habitantes dele e nossa responsabilidade, que se comunicam com a linguagem da agroecologia e seu pensamento sistêmico e holístico.&#10; Os escritos tem o título: Se quiser ver tu verá! O corpo, Lâmina, Viva os elementos! (Todos foram escritos em momentos diferentes e encaixados para a intervenção em uma ordem intencional).&#10;&#10;&quot;Se quiser ver tu verá !&quot; é uma poesia declamada com um carácter provocativo que incita o público a olhar para si e refletir suas próprias crenças independente das que sejam.&#10;&#10;&quot;O corpo&quot; é uma música que enaltece a sabedoria de nossos organismos e sua origem primordial que é a própria terra.&#10;&#10;&quot;Lâmina&quot;é um poema que aborda os ciclos naturais e os manejos com a terra.&#10;&#10;&quot;Viva os elementos!&quot; É uma ladainha declamada e cantada que fala sobre a importância da natureza para a sustentação dos seres humanos através de sua profunda conexão com ela, trazendo o tema da soberania alimentar e a importância das sementes crioulas, a qualidade de vida que esperamos para nós e para nossos descendentes.&#8288;&#8288;&#8288;&#8288;",Coordenador,2,Vania Costa Pimentel | Ana Louise Moret de Jesus
6367,Vania Costa Pimentel,Campus Planaltina,"Expressão Cultural da Catira na cidade de Planaltina, Distrito Federal",PESQUISA,CONCLUIDO,2015,2016,"Este trabalho de pesquisa teve como objetivos resgatar e fortalecer a importância cultural do Catira na cidade de Planaltina, DF através do desenvolvimento de atividades afirmativas no Instituto Federal de Brasília (IFB), Campus Planaltina. &#10;&#09;- Resgatar as composições tocadas durante a dança do catira como importante registro histórico de um povo;&#10;- Enfatizar o reconhecimento e valorização da catira como expressão cultural da cidade de&#10;Planaltina;&#10;- Criar um grupo de catira no IFB, Campus Planaltina, trabalhando as composições identificadas na pesquisa, possibilitando a divulgação dessa expressão cultural em eventos como: seminários exposições, congressos e outros.&#10;- Promover a integração do Instituto Federal de Brasília Campus Planaltina com a população dePlanaltina através da valorização cultural;",Coordenador,3,Vania Costa Pimentel | Vicente de Paula Borges Virgulino da Silva | janara cristiane neves oliveira
6369,Mariana Schievano Danelon,Campus Gama,Salame fermentado com Kefir,DESENVOLVIMENTO,CONCLUIDO,2018,2018,"Elaboração de salame fermentado com grãos de kefir de água e realização de análises microbiológicas e sensoriais (testes de aceitação e de intenção de compra). Projeto desenvolvido sob orientação da Profa. Dra. Camila Guimarães de Freitas e minha co-orientação, junto à disciplina &quot;Projeto Integrador&quot;, do curso Técnico em Alimentos Integrado ao Ensino Médio (EMI), do Instituto Federal de Brasília, campus Gama, com início em fevereiro de 2018 e término em dezembro do mesmo ano.&#10;Alunos participantes:&#10;- Isaac Lisboa Cardoso (3o ano EMI);&#10;- Mariana Vanesa Torres Velasquez (3o ano EMI);&#10;- Mônyka Luísa Lopes de Oliveira (3o ano EMI)&#10;&#10;Projeto foi contemplado com auxílio financeiro do Instituto Federal de Brasília, por meio do Edital Nº 08/2018, de 03 de abril de 2018 ? FÁBRICA DE IDEIAS INOVADORAS ? FABIN 1-2018",Colaborador,5,Mariana Schievano Danelon | Camila Guimarães de Freitas | Isaac Lisboa Cardoso | Mariana Vanesa Torres Velasquez | Mônyka Luísa Lopes de Oliveira
6369,Mariana Schievano Danelon,Campus Gama,Frozen yoghurt funcional de Kefir,DESENVOLVIMENTO,CONCLUIDO,2018,2018,"O projeto visou desenvolver gelado comestível, do tipo frozen yoghurt, com a fermentação tradicional por bactérias lácticas sendo substituída pela fermentação por grãos de kefir, saborizado com polpa de umbu. Foram realizadas análises microbiológicas e sensoriais (testes de aceitação e de intenção de compra do produto). Projeto desenvolvido junto à disciplina &quot;Projeto Integrador&quot;, do curso Técnico em Alimentos Integrado ao Ensino Médio (EMI), do Instituto Federal de Brasília, campus Gama, com início em fevereiro de 2018 e término em dezembro do mesmo ano.&#10;Co-orientação: Profa. Dra. Camila Guimarães de Freitas&#10;Alunos participantes:&#10;- Tânia Carla da Silva (3o ano EMI);&#10;- Washington Augusto Liberal Dionizio (3o ano EMI);&#10;- Emanuella Rios Domiciano Zardo (3o ano EMI);&#10;- Hellen de Almeida Araújo (estagiária voluntária - 2o ano EMI)&#10;&#10;Projeto foi contemplado com auxílio financeiro do Instituto Federal de Brasília, por meio do Edital Nº 08/2018, de 03 de abril de 2018 ? FÁBRICA DE IDEIAS INOVADORAS ? FABIN 1-2018.",Coordenador,6,Mariana Schievano Danelon | Camila Guimarães de Freitas | Tânia Carla da Silva | Washington Augusto Liberal Dionizio | Emanuella Rios Domiciano Zardo | Hellen de Almeida Araújo
6369,Mariana Schievano Danelon,Campus Gama,Linguiça do cerrado,DESENVOLVIMENTO,CONCLUIDO,2018,2018,"Desenvolvimento de linguiça suína com óleo de pequi e realização de análises microbiológicas e sensoriais. Projeto desenvolvido sob orientação da Profa. Dra. Camila Guimarães de Freitas e sob minha co-orientação junto aos alunos do curso Superior em Tecnologia de Alimentos:&#10;&#10;- Mário Adriano Vicentin&#10;- Maria Divina Rodrigues do Prado&#10;- Pedro Henrique Dias Pinéo. &#10;&#10;Projeto foi contemplado com auxílio financeiro do Instituto Federal de Brasília, por meio do Edital Nº 08/2018, de 03 de abril de 2018 ? FÁBRICA DE IDEIAS INOVADORAS ? FABIN 1-2018. Trabalho premiado na VII Jornada de Ensino, Pesquisa e Extensão (JEPE), do Instituto Federal de Educação, Ciência e Tecnologia de Brasília (IFB), Campus Gama, realizada de 23 a 25 de outubro de 2018",Colaborador,5,Mariana Schievano Danelon | Camila Guimarães de Freitas | Mario Adriano Vicentin | Maria Divina Rodrigues do Prado | Pedro Henrique Dias Pinéo
6369,Mariana Schievano Danelon,Campus Gama,"Elaboração, implementação e avaliação das boas práticas de fabricação em unidades de processamento de alimentos do campus Gama",EXTENSAO,CONCLUIDO,2018,2018,"O projeto teve como objetivo capacitar os estudantes para que estes avaliassem as condições higiênico-sanitárias da produção de alimentos nas unidades de processamento e laboratórios correlatos do Campus Gama, auxiliando na implementação e verificação das Boas Práticas de Fabricação - BPF. Os estudantes também elaboraram curso de capacitação em BPF e o ministraram a manipuladores de uma panificadora do DF. Projeto aprovado no âmbito do Projeto de Intervenção Pesquisa-Ação PIPA - Prática Profissional (chamada interna Nº 12/RIFB, de 08 de maio de 2018) do IFB.",Colaborador,8,Mariana Schievano Danelon | Patrícia Diniz Andrade | Emanuely Santana Dias | Patricia Oliveira Campos | Ângelo da Silva Coelho | Antonio Lucas Lima Saraiva | Dhyovana Silvestre de Oliveira Bragança | Ester Rafael dos Santos Xavier
6369,Mariana Schievano Danelon,Campus Gama,"Processamento de água de coco verde no Distrito Federal: métodos de conservação e caracterização físico química, microbiológica e sensorial",PESQUISA,CONCLUIDO,2017,2018,"Projeto desenvolvido no Instituto Federal de Brasília, campus Gama, sob orientação da Profa. Dra. Patrícia Diniz Andrade, no âmbito do edital  no. 13/2017 da Pró-Reitoria de Pesquisa e Inovação - PRPI do Instituto. Projeto possui como integrantes duas estudantes do Curso Superior de Tecnologia de Alimentos, bolsistas PIBIC - Emanuely Santana Dias e Mariane Ferreira de Moura - e contou com minha colaboração e da Profa. Dra. Eliane Maria Molica.",Colaborador,5,Mariana Schievano Danelon | Patrícia Diniz Andrade | Eliane Maria Molica | Emanuely Santana Dias | Mariane Ferreira de Moura
6369,Mariana Schievano Danelon,Campus Gama,Salame do cerrado,DESENVOLVIMENTO,CONCLUIDO,2019,2019,"Elaboração de salame fermentado com grãos de kefir de água e adicionado de pequi, com realização de análises microbiológicas e sensoriais (testes de aceitação e de intenção de compra). Projeto desenvolvido sob orientação da Profa. Dra. Camila Guimarães de Freitas e minha co-orientação, envolvendo alunos do curso Técnico em Alimentos Integrado ao Ensino Médio (EMI) e do Curso Superior em Tecnologia de Alimentos, ambos do Instituto Federal de Brasília, Campus Gama.&#10;&#10;Alunos participantes:&#10;&#10;- Mário Adriano Vicentin (Curso Superior em Tecnologia de Alimentos);&#10;- Pedro Henrique Dias Pinéo (Curso Superior em Tecnologia de Alimentos);&#10;- Patrícia Oliveira Campos (Curso Superior em Tecnologia de Alimentos);&#10;- Arthur Ferreira de Sousa (Técnico em Alimentos Integrado ao Ensino Médio);&#10;- Maciel Fernandes Soares Batista (Técnico em Alimentos Integrado ao Ensino Médio);&#10;- Marina Albuquerque de Moraes Malta Paulino (Técnico em Alimentos Integrado ao Ensino Médio).&#10;&#10;Projeto foi contemplado com auxílio financeiro do Instituto Federal de Brasília, por meio do Edital Nº 39/2018, de 13 de novembro de 2018 ? FÁBRICA DE IDEIAS INOVADORAS ? FABIN 2-2018",Colaborador,8,Mariana Schievano Danelon | Camila Guimarães de Freitas | Mario Adriano Vicentin | Pedro Henrique Dias Pinéo | Patricia Oliveira Campos | Arthur Ferreira de Sousa | Maciel Fernandes Soares Batista | Marina Albuquerque de Moraes Malta Paulino
6369,Mariana Schievano Danelon,Campus Gama,Percepção de risco de consumidores de queijo minas frescal do Distrito Federal,PESQUISA,CONCLUIDO,2019,2019,"O projeto teve como objetivo identificar se consumidores de queijo minas frescal se atentam aos riscos à saúde envolvidos no consumo desse tipo de produto. Foram entrevistados 150 indivíduos, abordados nos espaços públicos da Esplanada dos Ministérios, Brasília-DF, utilizando-se questionário envolvendo itens sobre percepção de risco, práticas adotadas quanto à aquisição e ao consumo de queijo minas frescal e variáveis socioeconômicas. Entre os resultados, a percepção de risco à saúde no consumo de queijo minas frescal foi reduzida, com média de 2,4 (± 1,6), em uma escala variando entre 1 = nenhum risco e 7 = risco muito alto, sendo que 47,3% dos entrevistados afirmaram não perceber qualquer risco à saúde ao consumir este tipo de produto. Foram observadas diferenças significativas (p< 0,05) entre as percepções de risco microbiológico e as variáveis sexo, faixa etária e estado civil. Conclui-se que expressiva parcela dos consumidores negligencia os riscos microbiológicos do consumo de queijo minas frescal e que são necessárias estratégias para comunicar adequadamente sobre os riscos e auxiliar o público consumidor nas escolhas alimentares.",Coordenador,2,Mariana Schievano Danelon | Amanda de Jesus Mota
6369,Mariana Schievano Danelon,Campus Gama,Estudo do layout de uma padaria localizada no Distrito Federal,PESQUISA,CONCLUIDO,2019,2019,"O objetivo do presente trabalho foi realizar um estudo de layout de uma padaria localizada na região administrativa do Gama, Distrito Federal. A metodologia envolveu (i) a análise dos desenhos de layout do estabelecimento e da documentação referente às boas práticas de fabricação; (ii) o acompanhamento da rotina diária das atividades no estabelecimento por três meses, utilizando check list adaptado das legislações de boas práticas; e (iii) a elaboração de um plano de ação, com propostas para melhorias, caso necessárias.",Coordenador,2,Mariana Schievano Danelon | Bianca Bezerra Gomes
